x,y,z
-159.236708,-266.143254,5.755291
-159.416534,-267.107104,5.710394
-159.593118,-268.071696,5.665236
-159.766466,-269.037045,5.619891
-159.936587,-270.003171,5.574436
-160.103489,-270.970093,5.528945
-160.267183,-271.937831,5.483494
-160.427680,-272.906408,5.438157
-160.584993,-273.875848,5.393009
-160.739136,-274.846176,5.348127
-160.890123,-275.817415,5.303584
-161.037973,-276.789606,5.259457
-161.182698,-277.762735,5.215816
-161.324351,-278.737076,5.172668
-161.463133,-279.713152,5.129966
-161.599155,-280.691109,5.087660
-161.732417,-281.670883,5.045703
-161.862946,-282.652440,5.004046
-161.990756,-283.635725,4.962639
-162.115867,-284.620675,4.921435
-162.238295,-285.607217,4.880383
-162.358056,-286.595271,4.839436
-162.475167,-287.584746,4.798545
-162.589645,-288.575549,4.757661
-162.701506,-289.567575,4.716735
-162.810769,-290.560726,4.675719
-162.917449,-291.554859,4.634585
-163.021507,-292.549702,4.593344
-163.122887,-293.545109,4.552012
-163.221625,-294.541065,4.510605
-163.317743,-295.537543,4.469139
-163.411270,-296.534516,4.427630
-163.502234,-297.531958,4.386093
-163.590662,-298.529841,4.344546
-163.676587,-299.528138,4.303003
-163.760038,-300.526820,4.261480
-163.841049,-301.525861,4.219994
-163.919653,-302.525232,4.178560
-163.995885,-303.524907,4.137194
-164.069782,-304.524856,4.095912
-164.141381,-305.525054,4.054731
-164.210722,-306.525472,4.013665
-164.277843,-307.526085,3.972731
-164.342787,-308.526866,3.931945
-164.405596,-309.527790,3.891323
-164.466316,-310.528832,3.850880
-164.524990,-311.529966,3.810632
-164.581667,-312.531171,3.770596
-164.636395,-313.532421,3.730788
-164.689223,-314.533697,3.691222
-164.740203,-315.534975,3.651916
-164.789386,-316.536237,3.612885
-164.836827,-317.537462,3.574144
-164.882579,-318.538633,3.535711
-164.926701,-319.539731,3.497598
-164.969229,-320.540773,3.459800
-165.010177,-321.541805,3.422306
-165.049595,-322.542838,3.385103
-165.087544,-323.543878,3.348181
-165.124081,-324.544933,3.311526
-165.159267,-325.546007,3.275127
-165.193162,-326.547108,3.238972
-165.225825,-327.548239,3.203049
-165.257317,-328.549407,3.167346
-165.287697,-329.550616,3.131852
-165.317024,-330.551871,3.096553
-165.345357,-331.553176,3.061439
-165.372754,-332.554535,3.026497
-165.399270,-333.555952,2.991715
-165.424959,-334.557433,2.957081
-165.449876,-335.558980,2.922584
-165.474069,-336.560598,2.888212
-165.497589,-337.562290,2.853952
-165.520479,-338.564061,2.819793
-165.542784,-339.565916,2.785722
-165.564542,-340.567857,2.751728
-165.585792,-341.569890,2.717799
-165.606564,-342.572019,2.683922
-165.626890,-343.574248,2.650087
-165.646793,-344.576583,2.616280
-165.666296,-345.579028,2.582490
-165.685415,-346.581588,2.548706
-165.704163,-347.584272,2.514915
-165.722555,-348.587051,2.481111
-165.740609,-349.589877,2.447290
-165.758328,-350.592743,2.413449
-165.775707,-351.595649,2.379583
-165.792735,-352.598595,2.345689
-165.809399,-353.601579,2.311761
-165.825680,-354.604602,2.277798
-165.841557,-355.607662,2.243793
-165.857002,-356.610757,2.209745
-165.871985,-357.613886,2.175648
-165.886473,-358.617047,2.141498
-165.900427,-359.620238,2.107293
-165.913809,-360.623455,2.073027
-165.926575,-361.626698,2.038696
-165.938680,-362.629962,2.004298
-165.950078,-363.633245,1.969827
-165.960719,-364.636543,1.935280
-165.970553,-365.639852,1.900654
-165.979531,-366.643170,1.865943
-165.987602,-367.646491,1.831144
-165.994715,-368.649812,1.796254
-166.000820,-369.653129,1.761267
-166.005868,-370.656438,1.726181
-166.009810,-371.659733,1.690991
-166.012601,-372.663011,1.655693
-166.014195,-373.666266,1.620283
-166.014551,-374.669495,1.584758
-166.013628,-375.672693,1.549113
-166.011389,-376.675856,1.513344
-166.007801,-377.678979,1.477448
-166.002832,-378.682057,1.441421
-165.996453,-379.685088,1.405258
-165.988640,-380.688065,1.368956
-165.979372,-381.690986,1.332510
-165.968631,-382.693846,1.295917
-165.956400,-383.696642,1.259173
-165.942670,-384.699370,1.222273
-165.927431,-385.702027,1.185215
-165.910679,-386.704610,1.147993
-165.892410,-387.707115,1.110604
-165.872625,-388.709539,1.073044
-165.851326,-389.711881,1.035310
-165.828520,-390.714136,0.997396
-165.804214,-391.716303,0.959299
-165.778415,-392.718380,0.921016
-165.751136,-393.720365,0.882541
-165.722388,-394.722254,0.843872
-165.692185,-395.724047,0.805004
-165.660539,-396.725742,0.765934
-165.627465,-397.727337,0.726656
-165.592978,-398.728830,0.687168
-165.557092,-399.730220,0.647466
-165.519819,-400.731506,0.607545
-165.481174,-401.732685,0.567402
-165.441168,-402.733757,0.527032
-165.399810,-403.734719,0.486432
-165.357109,-404.735570,0.445602
-165.313079,-405.736261,0.404555
-165.267731,-406.736749,0.363311
-165.221067,-407.737031,0.321886
-165.173082,-408.737108,0.280299
-165.123771,-409.736976,0.238567
-165.073122,-410.736634,0.196708
-165.021118,-411.736081,0.154740
-164.967736,-412.735314,0.112679
-164.912949,-413.734332,0.070546
-164.856722,-414.733132,0.028355
-164.799013,-415.731713,-0.013873
-164.739775,-416.730071,-0.056122
-164.678950,-417.728205,-0.098374
-164.616477,-418.726111,-0.140612
-164.552283,-419.723788,-0.182816
-164.486289,-420.721232,-0.224971
-164.418411,-421.718442,-0.267057
-164.348553,-422.715414,-0.309058
-164.276614,-423.712147,-0.350955
-164.202483,-424.708638,-0.392731
-164.126040,-425.704884,-0.434367
-164.047156,-426.700885,-0.475847
-163.965694,-427.696639,-0.517153
-163.881504,-428.692144,-0.558266
-163.794428,-429.687400,-0.599170
-163.704297,-430.682406,-0.639846
-163.610930,-431.677162,-0.720449
-163.514137,-432.671671,-0.760393
-163.413718,-433.665912,-0.800150
-163.309469,-434.659864,-0.839764
-163.201166,-435.653531,-0.879278
-163.088571,-436.646924,-0.918736
-162.971433,-437.640054,-0.958180
-162.849487,-438.632934,-0.997654
-162.722455,-439.625579,-1.037201
-162.590043,-440.618008,-1.076864
-162.451942,-441.610239,-1.116688
-162.307831,-442.602295,-1.156714
-162.157370,-443.594202,-1.196986
-162.000205,-444.585986,-1.237548
-161.835958,-445.577685,-1.278443
-161.664233,-446.569318,-1.319699
-161.484606,-447.560976,-1.361302
-161.296372,-448.553799,-1.403224
-161.098353,-449.548407,-1.445440
-160.890099,-450.544201,-1.487924
-160.671137,-451.540575,-1.530652
-160.441022,-452.536858,-1.573596
-160.199315,-453.532342,-1.616731
-159.945593,-454.526276,-1.660032
-159.679451,-455.517878,-1.703473
-159.400505,-456.506340,-1.747028
-159.108403,-457.490832,-1.834377
-158.802822,-458.470513,-1.878122
-158.483467,-459.444536,-1.921912
-158.150094,-460.412087,-1.965777
-157.802316,-461.371927,-2.009744
-157.439855,-462.321305,-2.053844
-157.063237,-463.257223,-2.098104
-156.673250,-464.177199,-2.142555
-156.270755,-465.079095,-2.187167
-155.856598,-465.961018,-2.276338
-155.431569,-466.822854,-2.320615
-154.995205,-467.669304,-2.364499
-154.545961,-468.503813,-2.407848
-154.083660,-469.326400,-2.450581
-153.607964,-470.137308,-2.492756
-153.118703,-470.936465,-2.534454
-152.615856,-471.723416,-2.575754
-152.100013,-472.496322,-2.657481
-151.571854,-473.253955,-2.698069
-151.031406,-473.996260,-2.738578
-150.478786,-474.723071,-2.779089
-149.914089,-475.434272,-2.819683
-149.337417,-476.129748,-2.860439
-148.748861,-476.809405,-2.901436
-148.148503,-477.473170,-2.942714
-147.536407,-478.120982,-2.984260
-146.912602,-478.752823,-3.026054
-146.277147,-479.368614,-3.110315
-145.629802,-479.968636,-3.152745
-144.969765,-480.553715,-3.195351
-144.296757,-481.123972,-3.238114
-143.611087,-481.678909,-3.281016
-142.913022,-482.218118,-3.324038
-142.202906,-482.741159,-3.367162
-141.481117,-483.247605,-3.410371
-140.748076,-483.737037,-3.453644
-140.004234,-484.209055,-3.496965
-139.250065,-484.663278,-3.540315
-138.486063,-485.099350,-3.583675
-137.712733,-485.516944,-3.627028
-136.930579,-485.915761,-3.670354
-136.140099,-486.295529,-3.713636
-135.341777,-486.656004,-3.756855
-134.536074,-486.996970,-3.799993
-133.723420,-487.318240,-3.843032
-132.904207,-487.619653,-3.885952
-132.078783,-487.901072,-3.928705
-131.247432,-488.162386,-3.971208
-130.410405,-488.403490,-4.013377
-129.567755,-488.624313,-4.055129
-128.719923,-488.824711,-4.096378
-127.865160,-489.004822,-4.137041
-126.998348,-489.165848,-4.177033
-126.117168,-489.308307,-4.216270
-125.222187,-489.431192,-4.254668
-124.313826,-489.533715,-4.292142
-123.392940,-489.614999,-4.328610
-122.460609,-489.674203,-4.363985
-121.518135,-489.710540,-4.398188
-120.566983,-489.723303,-4.431199
-119.608743,-489.711885,-4.463037
-118.645050,-489.675796,-4.493724
-117.677679,-489.614676,-4.523282
-116.708005,-489.528244,-4.551733
-115.739514,-489.416542,-4.551733
-114.776901,-489.279267,-4.579098
-113.821753,-489.116476,-4.605398
-112.874369,-488.928525,-4.630657
-111.935353,-488.715722,-4.654894
-111.005231,-488.478401,-4.678133
-110.084544,-488.216901,-4.700394
-109.173815,-487.931571,-4.721699
-108.273548,-487.622766,-4.742070
-107.384220,-487.290843,-4.761551
-106.506273,-486.936155,-4.780211
-105.640125,-486.559050,-4.798120
-104.786092,-486.159849,-4.815351
-103.944720,-485.738920,-4.831972
-103.117492,-485.297052,-4.848057
-102.306101,-484.835376,-4.863674
-101.511801,-484.354983,-4.878895
-100.735767,-483.857056,-4.893792
-99.978995,-483.342798,-4.893792
-99.242308,-482.813422,-4.908434
-98.526334,-482.270106,-4.922893
-97.831483,-481.713958,-4.937237
-97.157979,-481.145994,-4.951499
