Easting,Northing,Up
-136.41252116197683,-201.1445344691802,7.2744563510208025
-136.7069742045007,-201.79361683987202,7.267429487961834
-137.00133777151808,-202.44269916624177,7.25940254515983
-137.29552237069518,-203.09189242667136,7.25037552521745
-137.58961751586318,-203.7410856752594,7.241348426041
-137.88353369509596,-204.39050083123914,7.231321245523702
-138.1772709241762,-205.03991597608658,7.221293987509043
-138.47091870392404,-205.6894420841947,7.211266646882308
-138.76429801254162,-206.33896815133738,7.200239234159383
-139.05749837730573,-206.98871615801002,7.189211738581022
-139.3504302786514,-207.6385750946215,7.177184163435712
-139.64327272574394,-208.28854499584753,7.16515650906463
-139.9358467278612,-208.93862586219416,7.153128775368302
-140.22815226499534,-209.58881766088766,7.140100964567722
-140.52018935755015,-210.2391204241,7.127073075193763
-140.81204750157482,-210.8895341513662,7.114045106619969
-141.10363718114516,-211.54016978473518,7.100017058093954
-141.39495841781414,-212.19091638408486,7.08598892983882
-141.68592168911442,-212.8417739142668,7.07096072868913
-141.9767060141856,-213.49285338459788,7.055932442393015
-142.26713246619386,-214.14404392063676,7.043904080973746
-142.55720088905838,-214.79545626333388,7.027875640064536
-142.84700086447765,-215.44697957089326,7.011847119482013
-143.1364429027763,-216.09872481847552,6.995818522176862
-143.42552699910874,-216.75069200718931,6.97978984495505
-143.71425313423993,-217.40288110118678,6.96276108745883
-144.00235283944528,-218.055181166362,6.945732260359648
-144.29000513054692,-218.7078141814665,6.9297033528927585
-144.57703094795545,-219.36066907186154,6.911674370337138
-144.86334086501728,-220.01385691904358,6.894645313527121
-145.1489348302342,-220.66737765248098,6.876616181752894
-145.4337233773502,-221.32123130594255,6.858586976477639
-145.71761700697925,-221.9754178837009,6.840557701113539
-146.0007051916742,-222.62993734759226,6.821528351401568
-146.28271946433296,-223.28478973944448,6.802498935755523
-146.56374932479562,-223.9401970035857,6.7834694410654635
-146.84370525261073,-224.59593716026404,6.763439881436128
-147.12249779455504,-225.25212125335986,6.744410250274498
-147.40003741301842,-225.90886018881693,6.724380551592716
-147.67632412676275,-226.56593205500297,6.7043507891432625
-147.95126841824393,-227.22366973946413,6.683320954545209
-148.22487031076767,-227.88185132832143,6.662291053993272
-148.49695081170893,-228.54058780118925,6.641261090969081
-148.7675993913391,-229.19987911840906,6.619231059200288
-149.03663710415643,-229.8597253561626,6.598200967008154
-149.3039744113247,-230.52023741770995,6.576170808539231
-149.5697008251487,-231.18130436516844,6.554140590939838
-149.833637358395,-231.84303717445596,6.5321103095868835
-150.09578398728473,-232.50543580785836,6.509079964733573
-150.35596176546858,-233.16861131872855,6.487049560985255
-150.61426013828736,-233.83234168130468,6.464019099961547
-150.8705896364138,-234.49684888524348,6.440988576213513
-151.12486076083863,-235.16213292823244,6.41795799287587
-151.37698401707695,-235.82808284158097,6.394927355714003
-151.62695938131372,-236.49492053440426,6.370896657584552
-151.87469740256816,-237.1625351103539,6.347865904276631
-152.1201980338668,-237.83092649328546,6.323835094550589
