x,y,z
-167.560593,-326.688286,3.238972
-167.526750,-327.688592,3.203049
-167.492463,-328.689036,3.167346
-167.457826,-329.689617,3.131852
-167.422923,-330.690329,3.096553
-167.387831,-331.691172,3.061439
-167.352620,-332.692140,3.026497
-167.317352,-333.693232,2.991715
-167.282080,-334.694444,2.957081
-167.246852,-335.695774,2.922584
-167.211706,-336.697218,2.888212
-167.176677,-337.698773,2.853952
-167.141790,-338.700438,2.819793
-167.107065,-339.702209,2.785722
-167.072518,-340.704084,2.751728
-167.038156,-341.706062,2.717799
-167.003982,-342.708141,2.683922
-166.969996,-343.710319,2.650087
-166.936189,-344.712595,2.616280
-166.902551,-345.714967,2.582490
-166.869068,-346.717434,2.548706
-166.835719,-347.720001,2.514915
-166.802490,-348.722600,2.481111
-166.769379,-349.725152,2.447290
-166.736358,-350.727653,2.413449
-166.703398,-351.730105,2.379583
-166.670465,-352.732511,2.345689
-166.637527,-353.734871,2.311761
-166.604549,-354.737186,2.277798
-166.571496,-355.739458,2.243793
-166.538332,-356.741686,2.209745
-166.505023,-357.743871,2.175648
-166.471532,-358.746015,2.141498
-166.437827,-359.748115,2.107293
-166.403874,-360.750174,2.073027
-166.369642,-361.752190,2.038696
-166.335103,-362.754163,2.004298
-166.300229,-363.756093,1.969827
-166.264996,-364.757980,1.935280
-166.229381,-365.759824,1.900654
-166.193365,-366.761623,1.865943
-166.156934,-367.763379,1.831144
-166.120073,-368.765089,1.796254
-166.082775,-369.766755,1.761267
-166.045033,-370.768376,1.726181
-166.006846,-371.769952,1.690991
-165.968216,-372.771483,1.655693
-165.929148,-373.772969,1.620283
-165.889651,-374.774410,1.584758
-165.849739,-375.775807,1.549113
-165.809427,-376.777161,1.513344
-165.768736,-377.778472,1.477448
-165.727688,-378.779741,1.441421
-165.686309,-379.780969,1.405258
-165.644629,-380.782158,1.368956
-165.602678,-381.783307,1.332510
-165.560491,-382.784420,1.295917
-165.518102,-383.785498,1.259173
-165.475550,-384.786542,1.222273
-165.432871,-385.787554,1.185215
-165.390106,-386.788536,1.147993
-165.347293,-387.789490,1.110604
-165.304473,-388.790418,1.073044
-165.261684,-389.791322,1.035310
-165.218964,-390.792203,0.997396
-165.176352,-391.793064,0.959299
-165.133882,-392.793906,0.921016
-165.091588,-393.794731,0.882541
-165.049503,-394.795541,0.843872
-165.007654,-395.796338,0.805004
-164.966068,-396.797122,0.765934
-164.924769,-397.797894,0.726656
-164.883776,-398.798656,0.687168
-164.843106,-399.799409,0.647466
-164.802773,-400.800153,0.607545
-164.762786,-401.800888,0.567402
-164.723152,-402.801614,0.527032
-164.683873,-403.802331,0.486432
-164.644949,-404.803038,0.445602
-164.606381,-405.803706,0.404555
-164.568167,-406.804315,0.363311
-164.530297,-407.804864,0.321886
-164.492758,-408.805352,0.280299
-164.455535,-409.805775,0.238567
-164.418612,-410.806132,0.196708
-164.381969,-411.806420,0.154740
-164.345586,-412.806636,0.112679
-164.309443,-413.806777,0.070546
-164.273517,-414.806841,0.028355
-164.237787,-415.806825,-0.013873
-164.202229,-416.806725,-0.056122
-164.166822,-417.806537,-0.098374
-164.131546,-418.806260,-0.140612
-164.096381,-419.805891,-0.182816
-164.061309,-420.805425,-0.224971
-164.026316,-421.804861,-0.267057
-163.991388,-422.804195,-0.350955
-163.956518,-423.803427,-0.392731
-163.921700,-424.802553,-0.434367
-163.886933,-425.801572,-0.475847
-163.852221,-426.800482,-0.517153
-163.817568,-427.799282,-0.558266
-163.782984,-428.797971,-0.599170
-163.748477,-429.796548,-0.639846
-163.714056,-430.795012,-0.680276
-163.679723,-431.793361,-0.720449
-163.645472,-432.791599,-0.760393
-163.611288,-433.789694,-0.800150
-163.577163,-434.787438,-0.839764
-163.543062,-435.784690,-0.879278
-163.508880,-436.781464,-0.918736
-163.474480,-437.777753,-0.958180
-163.439677,-438.773556,-0.997654
-163.404241,-439.768869,-1.037201
-163.367890,-440.763692,-1.076864
-163.330299,-441.758022,-1.116688
-163.291097,-442.751863,-1.156714
-163.249867,-443.745218,-1.196986
-163.206152,-444.738102,-1.237548
-163.159461,-445.730512,-1.278443
