latitude,longitude,altitude
36.58460370651519,-121.75775330060824,231.9422188409733
36.58459478745112,-121.7577557533192,231.9422645137317
36.58458585911315,-121.75775815512087,231.94231027022158
36.58457692156822,-121.7577605059232,231.9423561112757
36.584567974872584,-121.75776280564762,231.94240203774987
36.584559019077474,-121.75776505422607,231.9424480472926
36.58455005420562,-121.75776725160415,231.942494140567
36.58454108040271,-121.757769397728,231.9425403165477
36.584532097900805,-121.75777149258161,231.94258657457164
36.58452310678779,-121.75777353615662,231.9426329131432
36.584514107099906,-121.75777552844762,231.94267933367328
36.584505098876285,-121.7577774694598,231.94272583419593
36.58449608214453,-121.75777935920644,231.94277241562858
36.58448705692419,-121.75778119770887,231.94281908098574
36.58447802322502,-121.75778298499613,231.9428658246471
36.584468981047756,-121.75778472110531,231.94291264932647
36.58445993038083,-121.7577864060815,231.94295955837754
36.58445087121061,-121.75778803997773,231.94300654722846
36.5844418034811,-121.75778962285585,231.94305361961852
36.58443272724435,-121.75779115478544,231.94310077432957
36.5844236420901,-121.75779263584518,231.94314801388262
36.58441455049905,-121.75779406620677,231.94319532658994
36.5844054568883,-121.75779544661452,231.94324269345498
36.584396362447166,-121.75779677765857,231.9432901096052
36.584387267211774,-121.75779805974749,231.94333757570368
36.58437817160184,-121.7577992933185,231.94338509117208
36.58436907602647,-121.75780047879017,231.94343265265684
36.58435998098249,-121.75780161658027,231.94348026060499
36.58435088701862,-121.75780270710551,231.94352791324337
36.584341794737725,-121.75780375078608,231.94357560655527
36.584332704781986,-121.75780474804809,231.9436233396848
36.584323617848035,-121.75780569932772,231.94367110833778
36.584314534598256,-121.75780660506807,231.9437189124062
36.58430545596226,-121.75780746574421,231.94376674404938
36.58429638182676,-121.75780828176342,231.94381460717608
36.584287309549666,-121.75780905324226,231.94386251591035
36.58427823766309,-121.75780978033288,231.94391047623483
36.584269166621496,-121.75781046346033,231.94395848684664
36.584260096532844,-121.7578111030287,231.94400654819285
36.58425102759547,-121.75781169948579,231.94405466038145
36.58424195997856,-121.75781225330874,231.94410282330446
36.58423289385357,-121.75781276501272,231.9441510372394
36.58422382938465,-121.75781323515334,231.94419930171597
36.584214766730305,-121.75781366433135,231.94424761906245
36.584205706042,-121.75781405319721,231.94429598825346
36.58419664746351,-121.75781440245594,231.94434441039914
36.58418759113032,-121.75781471287222,231.94439288782777
36.584178537168874,-121.75781498527557,231.9444414193212
36.58416948569604,-121.75781522056546,231.94449000712294
36.58416043681839,-121.75781541971588,231.9445386542011
36.58415139063188,-121.75781558377979,231.94458736083322
36.584142347221366,-121.75781571389216,231.94463612907003
36.58413330666017,-121.757815811272,231.94468496329054
36.58412426900997,-121.75781587722288,231.94473386255416
36.58411523432053,-121.75781591313105,231.94478283301308
36.58410620262974,-121.75781592046172,231.94483187680282
36.584097173963706,-121.75781590075245,231.94488099746982
36.58408814833676,-121.75781585560416,231.94493019817492
36.58407912575237,-121.75781578666997,231.94497948227175
36.58407010620124,-121.75781569564123,231.94502885599735
36.584061089670136,-121.75781558423336,231.94507832001474
36.58405207611131,-121.75781545416748,231.94512788092322
36.58404306555814,-121.75781530716193,231.9451775415214
36.58403405587682,-121.75781514466387,231.94522731806887
36.58402504475713,-121.75781496768177,231.94527722475132
36.5840160321314,-121.75781477775713,231.94532726641808
36.584007018047004,-121.75781457641469,231.94537744428726
36.583998002525576,-121.75781436510485,231.945427765706
36.5839889855997,-121.75781414520802,231.9454782327251
36.58397996730226,-121.7578139180245,231.94552884581478
36.58397094766842,-121.75781368477087,231.94557961101935
36.583961926734425,-121.75781344657632,231.94563052927938
36.58395290453721,-121.75781320448137,231.9456816027304
36.58394388111392,-121.75781295943688,231.94573283267528
36.58393485650138,-121.75781271230487,231.9457842237706
36.58392583073581,-121.75781246385938,231.9458357762939
36.583916803852425,-121.75781221478839,231.94588749099302
36.58390777588512,-121.7578119656959,231.94593936917087
36.58389874686619,-121.7578117171044,231.94599141426585
36.58388971682616,-121.75781146945769,231.94604362619322
36.583880685793474,-121.7578112231236,231.94609600243191
36.583871653794425,-121.75781097839719,231.94614854763847
36.583862620853,-121.75781073550368,231.9462012612579
