================================================================================
RESULTS SUMMARY
================================================================================

XODR coordinates for (s, t) coordinates on R1:

----------------------------------------------------------------------------------------------------
         s |          t |          XODR X |          XODR Y |          XODR Z |            RD X |            RD Y |            RD Z
     350.0 |      0.000 |      -42.796112 |      -70.429414 |        4.030356 |      -37.589280 |      -74.259564 |        4.030356
     351.0 |      0.000 |      -43.388265 |      -71.250544 |        4.052831 |      -38.173402 |      -75.071228 |        4.052831
     352.0 |      0.000 |      -43.980273 |      -72.071776 |        4.075877 |      -38.757382 |      -75.882993 |        4.075877
     353.0 |      0.000 |      -44.572135 |      -72.893113 |        4.099493 |      -39.341218 |      -76.694861 |        4.099493
     354.0 |      0.000 |      -45.163848 |      -73.714554 |        4.123679 |      -39.924908 |      -77.506832 |        4.123679
     355.0 |      0.000 |      -45.755413 |      -74.536101 |        4.148435 |      -40.508452 |      -78.318908 |        4.148435
     356.0 |      0.000 |      -46.346827 |      -75.357755 |        4.173761 |      -41.091848 |      -79.131089 |        4.173761
     357.0 |      0.000 |      -46.938089 |      -76.179516 |        4.199658 |      -41.675095 |      -79.943375 |        4.199658
     358.0 |      0.000 |      -47.529198 |      -77.001385 |        4.226125 |      -42.258192 |      -80.755769 |        4.226125
     359.0 |      0.000 |      -48.120155 |      -77.823368 |        4.253162 |      -42.841139 |      -81.568274 |        4.253162
     360.0 |      0.000 |      -48.710961 |      -78.645467 |        4.280769 |      -43.423938 |      -82.380894 |        4.280769
     361.0 |      0.000 |      -49.301611 |      -79.467678 |        4.308947 |      -44.006583 |      -83.193624 |        4.308947
     362.0 |      0.000 |      -49.892102 |      -80.290000 |        4.337695 |      -44.589072 |      -84.006465 |        4.337695
     363.0 |      0.000 |      -50.482433 |      -81.112436 |        4.367012 |      -45.171404 |      -84.819417 |        4.367012
     364.0 |      0.000 |      -51.072604 |      -81.934986 |        4.396901 |      -45.753579 |      -85.632481 |        4.396901
     365.0 |      0.000 |      -51.662612 |      -82.757650 |        4.427359 |      -46.335594 |      -86.445659 |        4.427359
     366.0 |      0.000 |      -52.252457 |      -83.580431 |        4.458388 |      -46.917448 |      -87.258951 |        4.458388
     367.0 |      0.000 |      -52.842138 |      -84.403328 |        4.489987 |      -47.499141 |      -88.072358 |        4.489987
     368.0 |      0.000 |      -53.431652 |      -85.226343 |        4.522095 |      -48.080670 |      -88.885881 |        4.522095
     369.0 |      0.000 |      -54.020999 |      -86.049476 |        4.554349 |      -48.662035 |      -89.699521 |        4.554349
     370.0 |      0.000 |      -54.610177 |      -86.872729 |        4.586687 |      -49.243234 |      -90.513279 |        4.586687
     371.0 |      0.000 |      -55.199186 |      -87.696102 |        4.619109 |      -49.824267 |      -91.327156 |        4.619109
     372.0 |      0.000 |      -55.788023 |      -88.519597 |        4.651616 |      -50.405131 |      -92.141152 |        4.651616
     373.0 |      0.000 |      -56.376687 |      -89.343214 |        4.684208 |      -50.985825 |      -92.955269 |        4.684208
     374.0 |      0.000 |      -56.965179 |      -90.166955 |        4.716884 |      -51.566350 |      -93.769508 |        4.716884
     375.0 |      0.000 |      -57.553497 |      -90.990823 |        4.749644 |      -52.146704 |      -94.583872 |        4.749644
     376.0 |      0.000 |      -58.141639 |      -91.814816 |        4.782489 |      -52.726885 |      -95.398360 |        4.782489
     377.0 |      0.000 |      -58.729603 |      -92.638934 |        4.815419 |      -53.306891 |      -96.212971 |        4.815419
     378.0 |      0.000 |      -59.317388 |      -93.463180 |        4.848433 |      -53.886722 |      -97.027708 |        4.848433
     379.0 |      0.000 |      -59.904993 |      -94.287553 |        4.881531 |      -54.466375 |      -97.842571 |        4.881531
     380.0 |      0.000 |      -60.492416 |      -95.112055 |        4.914714 |      -55.045850 |      -98.657560 |        4.914714
     381.0 |      0.000 |      -61.079657 |      -95.936686 |        4.947981 |      -55.625145 |      -99.472678 |        4.947981
     382.0 |      0.000 |      -61.666713 |      -96.761449 |        4.981333 |      -56.204259 |     -100.287924 |        4.981333
     383.0 |      0.000 |      -62.253584 |      -97.586342 |        5.014769 |      -56.783191 |     -101.103300 |        5.014769
     384.0 |      0.000 |      -62.840268 |      -98.411368 |        5.048290 |      -57.361939 |     -101.918806 |        5.048290
     385.0 |      0.000 |      -63.426763 |      -99.236527 |        5.081895 |      -57.940502 |     -102.734444 |        5.081895
     386.0 |      0.000 |      -64.013070 |     -100.061821 |        5.115585 |      -58.518880 |     -103.550214 |        5.115585
     387.0 |      0.000 |      -64.599186 |     -100.887249 |        5.149359 |      -59.097070 |     -104.366117 |        5.149359
     388.0 |      0.000 |      -65.185110 |     -101.712814 |        5.183218 |      -59.675071 |     -105.182155 |        5.183218
     389.0 |      0.000 |      -65.770839 |     -102.538514 |        5.217161 |      -60.252882 |     -105.998326 |        5.217161
     390.0 |      0.000 |      -66.356371 |     -103.364347 |        5.251322 |      -60.830498 |     -106.814629 |        5.251322
     391.0 |      0.000 |      -66.941707 |     -104.190320 |        5.286036 |      -61.407922 |     -107.631068 |        5.286036
     392.0 |      0.000 |      -67.526846 |     -105.016432 |        5.321321 |      -61.985152 |     -108.447646 |        5.321321
     393.0 |      0.000 |      -68.111787 |     -105.842685 |        5.357176 |      -62.562188 |     -109.264362 |        5.357176
     394.0 |      0.000 |      -68.696528 |     -106.669079 |        5.393601 |      -63.139027 |     -110.081218 |        5.393601
     395.0 |      0.000 |      -69.281067 |     -107.495616 |        5.430596 |      -63.715668 |     -110.898214 |        5.430596
     396.0 |      0.000 |      -69.865405 |     -108.322297 |        5.468162 |      -64.292111 |     -111.715352 |        5.468162
     397.0 |      0.000 |      -70.449539 |     -109.149121 |        5.506297 |      -64.868353 |     -112.532632 |        5.506297
     398.0 |      0.000 |      -71.033468 |     -109.976091 |        5.545003 |      -65.444395 |     -113.350055 |        5.545003
     399.0 |      0.000 |      -71.617191 |     -110.803207 |        5.584280 |      -66.020233 |     -114.167623 |        5.584280
     400.0 |      0.000 |      -72.200706 |     -111.630470 |        5.624126 |      -66.595868 |     -114.985335 |        5.624126
     401.0 |      0.000 |      -72.784012 |     -112.457881 |        5.664543 |      -67.171298 |     -115.803194 |        5.664543
     402.0 |      0.000 |      -73.367109 |     -113.285441 |        5.705530 |      -67.746521 |     -116.621199 |        5.705530
     403.0 |      0.000 |      -73.949994 |     -114.113151 |        5.747087 |      -68.321536 |     -117.439352 |        5.747087
     404.0 |      0.000 |      -74.532663 |     -114.941007 |        5.789214 |      -68.896339 |     -118.257649 |        5.789214
     405.0 |      0.000 |      -75.115108 |     -115.769001 |        5.831912 |      -69.470923 |     -119.076082 |        5.831912
     406.0 |      0.000 |      -75.697338 |     -116.597148 |        5.875179 |      -70.045295 |     -119.894666 |        5.875179
     407.0 |      0.000 |      -76.279352 |     -117.425448 |        5.919017 |      -70.619454 |     -120.713402 |        5.919017
     408.0 |      0.000 |      -76.861148 |     -118.253903 |        5.963426 |      -71.193399 |     -121.532289 |        5.963426
     409.0 |      0.000 |      -77.442725 |     -119.082513 |        6.008404 |      -71.767129 |     -122.351330 |        6.008404
     410.0 |      0.000 |      -78.024081 |     -119.911280 |        6.053953 |      -72.340643 |     -123.170525 |        6.053953
     411.0 |      0.000 |      -78.605216 |     -120.740203 |        6.100072 |      -72.913938 |     -123.989875 |        6.100072
     412.0 |      0.000 |      -79.186127 |     -121.569285 |        6.146538 |      -73.487014 |     -124.809381 |        6.146538
     413.0 |      0.000 |      -79.766814 |     -122.398526 |        6.193110 |      -74.059870 |     -125.629043 |        6.193110
     414.0 |      0.000 |      -80.347276 |     -123.227926 |        6.239787 |      -74.632504 |     -126.448864 |        6.239787
     415.0 |      0.000 |      -80.927511 |     -124.057488 |        6.286570 |      -75.204915 |     -127.268843 |        6.286570
     416.0 |      0.000 |      -81.507517 |     -124.887211 |        6.333458 |      -75.777102 |     -128.088981 |        6.333458
     417.0 |      0.000 |      -82.087294 |     -125.717098 |        6.380452 |      -76.349063 |     -128.909280 |        6.380452
     418.0 |      0.000 |      -82.666840 |     -126.547147 |        6.427552 |      -76.920798 |     -129.729741 |        6.427552
     419.0 |      0.000 |      -83.246136 |     -127.377643 |        6.474757 |      -77.492287 |     -130.550642 |        6.474757
     420.0 |      0.000 |      -83.821890 |     -128.211047 |        6.522068 |      -78.060297 |     -131.374411 |        6.522068
     421.0 |      0.000 |      -84.392232 |     -129.047573 |        6.569485 |      -78.622987 |     -132.201258 |        6.569485
     422.0 |      0.000 |      -84.957244 |     -129.887174 |        6.617007 |      -79.180439 |     -133.031135 |        6.617007
     423.0 |      0.000 |      -85.517008 |     -130.729802 |        6.664635 |      -79.732733 |     -133.863998 |        6.664635
     424.0 |      0.000 |      -86.071607 |     -131.575411 |        6.712368 |      -80.279951 |     -134.699798 |        6.712368
     425.0 |      0.000 |      -86.621824 |     -132.425042 |        6.760207 |      -80.822864 |     -135.539567 |        6.760207
     426.0 |      0.000 |      -87.167276 |     -133.277957 |        6.808151 |      -81.361095 |     -136.382574 |        6.808151
     427.0 |      0.000 |      -87.707794 |     -134.133722 |        6.856201 |      -81.894476 |     -137.228390 |        6.856201
     428.0 |      0.000 |      -88.243459 |     -134.992288 |        6.904357 |      -82.423088 |     -138.076968 |        6.904357
     429.0 |      0.000 |      -88.774356 |     -135.853610 |        6.952618 |      -82.947013 |     -138.928262 |        6.952618
     430.0 |      0.000 |      -89.300653 |     -136.717782 |        7.000985 |      -83.466418 |     -139.782366 |        7.000985
     431.0 |      0.000 |      -89.822613 |     -137.585063 |        7.049458 |      -83.981562 |     -140.639536 |        7.049458
     432.0 |      0.000 |      -90.340046 |     -138.454961 |        7.098036 |      -84.492256 |     -141.499285 |        7.098036
     433.0 |      0.000 |      -90.853036 |     -139.327428 |        7.146731 |      -84.998584 |     -142.361568 |        7.146731
     434.0 |      0.000 |      -91.361666 |     -140.202416 |        7.195855 |      -85.500626 |     -143.226336 |        7.195855
     435.0 |      0.000 |      -91.866019 |     -141.079880 |        7.245549 |      -85.998464 |     -144.093544 |        7.245549
     436.0 |      0.000 |      -92.366128 |     -141.959683 |        7.295813 |      -86.492131 |     -144.963058 |        7.295813
     437.0 |      0.000 |      -92.862110 |     -142.841837 |        7.346647 |      -86.981742 |     -145.834890 |        7.346647
     438.0 |      0.000 |      -93.354066 |     -143.726323 |        7.398052 |      -87.467395 |     -146.709020 |        7.398052
     439.0 |      0.000 |      -93.842077 |     -144.613094 |        7.450027 |      -87.949172 |     -147.585402 |        7.450027
     440.0 |      0.000 |      -94.326227 |     -145.502102 |        7.502572 |      -88.427153 |     -148.463990 |        7.502572
     441.0 |      0.000 |      -94.806509 |     -146.393132 |        7.555687 |      -88.901333 |     -149.344572 |        7.555687
     442.0 |      0.000 |      -95.282844 |     -147.285828 |        7.609373 |      -89.371633 |     -150.226794 |        7.609373
     443.0 |      0.000 |      -95.755572 |     -148.180617 |        7.663629 |      -89.838387 |     -151.111079 |        7.663629
     444.0 |      0.000 |      -96.224777 |     -149.077451 |        7.718455 |      -90.301678 |     -151.997380 |        7.718455
     445.0 |      0.000 |      -96.690539 |     -149.976282 |        7.773851 |      -90.761586 |     -152.885650 |        7.773851
     446.0 |      0.000 |      -97.152944 |     -150.877064 |        7.829818 |      -91.218194 |     -153.775844 |        7.829818
     447.0 |      0.000 |      -97.611685 |     -151.778985 |        7.886354 |      -91.671199 |     -154.667158 |        7.886354
     448.0 |      0.000 |      -98.067121 |     -152.682524 |        7.943461 |      -92.120955 |     -155.560066 |        7.943461
     449.0 |      0.000 |      -98.519453 |     -153.587867 |        8.001138 |      -92.567661 |     -156.454754 |        8.001138
     450.0 |      0.000 |      -98.968764 |     -154.494969 |        8.059386 |      -93.011398 |     -157.351174 |        8.059386
     451.0 |      0.000 |      -99.415137 |     -155.403781 |        8.118203 |      -93.452247 |     -158.249282 |        8.118203
     452.0 |      0.000 |      -99.858501 |     -156.313942 |        8.177591 |      -93.890138 |     -159.148717 |        8.177591
     453.0 |      0.000 |     -100.298668 |     -157.224833 |        8.237549 |      -94.324884 |     -160.048871 |        8.237549
     454.0 |      0.000 |     -100.736151 |     -158.137290 |        8.298078 |      -94.756993 |     -160.950568 |        8.298078
     455.0 |      0.000 |     -101.171033 |     -159.051266 |        8.359100 |      -95.186545 |     -161.853762 |        8.359100
     456.0 |      0.000 |     -101.603395 |     -159.966713 |        8.420080 |      -95.613621 |     -162.758407 |        8.420080
     457.0 |      0.000 |     -102.033320 |     -160.883585 |        8.480911 |      -96.038302 |     -163.664457 |        8.480911
     458.0 |      0.000 |     -102.460449 |     -161.800883 |        8.541595 |      -96.460231 |     -164.570924 |        8.541595
     459.0 |      0.000 |     -102.885166 |     -162.719200 |        8.602131 |      -96.879791 |     -165.478394 |        8.602131
     460.0 |      0.000 |     -103.307699 |     -163.638797 |        8.662519 |      -97.297203 |     -166.387127 |        8.662519
     461.0 |      0.000 |     -103.728129 |     -164.559628 |        8.722759 |      -97.712549 |     -167.297077 |        8.722759
     462.0 |      0.000 |     -104.146539 |     -165.481647 |        8.782851 |      -98.125908 |     -168.208197 |        8.782851
     463.0 |      0.000 |     -104.562880 |     -166.404519 |        8.842796 |      -98.537234 |     -169.120158 |        8.842796
     464.0 |      0.000 |     -104.976954 |     -167.327565 |        8.902593 |      -98.946330 |     -170.032289 |        8.902593
     465.0 |      0.000 |     -105.389257 |     -168.251656 |        8.962242 |      -99.353686 |     -170.945449 |        8.962242
     466.0 |      0.000 |     -105.799871 |     -169.176745 |        9.021743 |      -99.759381 |     -171.859593 |        9.021743
     467.0 |      0.000 |     -106.208878 |     -170.102786 |        9.081096 |     -100.163497 |     -172.774676 |        9.081096
     468.0 |      0.000 |     -106.616358 |     -171.029732 |        9.140301 |     -100.566112 |     -173.690651 |        9.140301
     469.0 |      0.000 |     -107.022066 |     -171.956784 |        9.199359 |     -100.966983 |     -174.606728 |        9.199359
     470.0 |      0.000 |     -107.426281 |     -172.884345 |        9.258268 |     -101.366388 |     -175.523307 |        9.258268
     471.0 |      0.000 |     -107.829218 |     -173.812670 |        9.317030 |     -101.764536 |     -176.440639 |        9.317030
     472.0 |      0.000 |     -108.230958 |     -174.741713 |        9.375644 |     -102.161507 |     -177.358678 |        9.375644
     473.0 |      0.000 |     -108.631582 |     -175.671427 |        9.434110 |     -102.557381 |     -178.277380 |        9.434110
     474.0 |      0.000 |     -109.031106 |     -176.601613 |        9.492429 |     -102.952174 |     -179.196546 |        9.492429
     475.0 |      0.000 |     -109.429387 |     -177.531703 |        9.550599 |     -103.345745 |     -180.115616 |        9.550599
     476.0 |      0.000 |     -109.826799 |     -178.462324 |        9.608622 |     -103.738460 |     -181.035210 |        9.608622
     477.0 |      0.000 |     -110.223420 |     -179.393430 |        9.666305 |     -104.130399 |     -181.955281 |        9.666305
     478.0 |      0.000 |     -110.619333 |     -180.324975 |        9.723095 |     -104.521642 |     -182.875786 |        9.723095
     479.0 |      0.000 |     -111.014619 |     -181.256913 |        9.778955 |     -104.912268 |     -183.796677 |        9.778955
     480.0 |      0.000 |     -111.409207 |     -182.188839 |        9.833886 |     -105.302207 |     -184.717557 |        9.833886
     481.0 |      0.000 |     -111.803249 |     -183.120873 |        9.887887 |     -105.691610 |     -185.638543 |        9.887887
     482.0 |      0.000 |     -112.196907 |     -184.053161 |        9.940959 |     -106.080635 |     -186.559778 |        9.940959
     483.0 |      0.000 |     -112.590261 |     -184.985656 |        9.993102 |     -106.469363 |     -187.481218 |        9.993102
     484.0 |      0.000 |     -112.983394 |     -185.918312 |       10.044316 |     -106.857872 |     -188.402817 |       10.044316
     485.0 |      0.000 |     -113.376375 |     -186.851056 |       10.094601 |     -107.246231 |     -189.324503 |       10.094601
     486.0 |      0.000 |     -113.769204 |     -187.783654 |       10.143956 |     -107.634442 |     -190.246044 |       10.143956
     487.0 |      0.000 |     -114.162053 |     -188.716274 |       10.192382 |     -108.022672 |     -191.167607 |       10.192382
     488.0 |      0.000 |     -114.555005 |     -189.648871 |       10.239879 |     -108.411003 |     -192.089148 |       10.239879
     489.0 |      0.000 |     -114.948139 |     -190.581399 |       10.286446 |     -108.799513 |     -193.010620 |       10.286446
     490.0 |      0.000 |     -115.341536 |     -191.513811 |       10.332085 |     -109.188282 |     -193.931978 |       10.332085
     491.0 |      0.000 |     -115.735294 |     -192.446102 |       10.376793 |     -109.577406 |     -194.853217 |       10.376793
     492.0 |      0.000 |     -116.129490 |     -193.378215 |       10.420573 |     -109.966960 |     -195.774280 |       10.420573
     493.0 |      0.000 |     -116.524191 |     -194.310073 |       10.463424 |     -110.357011 |     -196.695093 |       10.463424
     494.0 |      0.000 |     -116.919480 |     -195.241632 |       10.505345 |     -110.747640 |     -197.615611 |       10.505345
     495.0 |      0.000 |     -117.315436 |     -196.172845 |       10.546337 |     -111.138924 |     -198.535787 |       10.546337
     496.0 |      0.000 |     -117.712146 |     -197.103678 |       10.586400 |     -111.530950 |     -199.455589 |       10.586400
     497.0 |      0.000 |     -118.109837 |     -198.034426 |       10.625533 |     -111.923941 |     -200.375309 |       10.625533
     498.0 |      0.000 |     -118.508439 |     -198.964689 |       10.663737 |     -112.317827 |     -201.294550 |       10.663737
     499.0 |      0.000 |     -118.908033 |     -199.894421 |       10.701040 |     -112.712688 |     -202.213268 |       10.701040
     500.0 |      0.000 |     -119.308701 |     -200.823576 |       10.737477 |     -113.108604 |     -203.131417 |       10.737477
     501.0 |      0.000 |     -119.710522 |     -201.752107 |       10.773048 |     -113.505654 |     -204.048952 |       10.773048
     502.0 |      0.000 |     -120.113713 |     -202.680279 |       10.807753 |     -113.904052 |     -204.966132 |       10.807753
     503.0 |      0.000 |     -120.518358 |     -203.608048 |       10.841593 |     -114.303879 |     -205.882917 |       10.841593
     504.0 |      0.000 |     -120.924402 |     -204.535053 |       10.874566 |     -114.705081 |     -206.798949 |       10.874566
     505.0 |      0.000 |     -121.331925 |     -205.461250 |       10.906673 |     -115.107738 |     -207.714184 |       10.906673
     506.0 |      0.000 |     -121.741011 |     -206.386591 |       10.937915 |     -115.511929 |     -208.628575 |       10.937915
     507.0 |      0.000 |     -122.151738 |     -207.311030 |       10.968291 |     -115.917735 |     -209.542077 |       10.968291
