s_m,x_m,y_m,heading_rad
2281.449572,370.517415,-69.303471,-2.822800364054
2283.429361,368.637484,-69.924297,-2.822466819779
2285.409178,366.757721,-70.545716,-2.822177924661
2287.389017,364.878101,-71.167644,-2.821933674845
2289.368874,362.998603,-71.789994,-2.821734067124
2291.348743,361.119204,-72.412682,-2.821579098954
2293.328620,359.239880,-73.035621,-2.821468768466
2295.308499,357.360608,-73.658726,-2.821403074475
2297.288375,355.481367,-74.281912,-2.821382016487
2299.268243,353.602132,-74.905093,-2.821405594702
2301.248098,351.722881,-75.528184,-2.821473810016
2303.227935,349.843591,-76.151099,-2.821586664018
2305.207748,347.964239,-76.773752,-2.821744158989
2307.187534,346.084802,-77.396059,-2.821946297893
2309.167285,344.205257,-78.017933,-2.822193084369
2311.146999,342.325581,-78.639289,-2.822484522718
2313.126669,340.445751,-79.260042,-2.822820617889
2315.106291,338.565745,-79.880106,-2.823201375461
2317.085860,336.685539,-80.499395,-2.823626801625
2319.065371,334.805111,-81.117825,-2.824096903158
2321.044821,332.924437,-81.735309,-2.824611687403
2323.024205,331.043494,-82.351763,-2.825171162236
2325.003518,329.162261,-82.967100,-2.825775336037
2326.982756,327.280713,-83.581235,-2.826424217659
2328.961916,325.398827,-84.194083,-2.827117816389
2330.940994,323.516582,-84.805558,-2.827856141911
2332.919986,321.633954,-85.415574,-2.828639204265
2334.898889,319.750919,-86.024047,-2.829467013801
2336.877700,317.867456,-86.630890,-2.830339581133
2338.856416,315.983541,-87.236018,-2.831256917092
2340.835034,314.099150,-87.839346,-2.832219032671
2342.813553,312.214263,-88.440788,-2.833225938970
2344.791969,310.328854,-89.040258,-2.834277647140
2346.770281,308.442902,-89.637672,-2.835374168321
2348.748487,306.556383,-90.232943,-2.836515513580
2350.726587,304.669275,-90.825986,-2.837701693845
2352.704578,302.781555,-91.416716,-2.838932719835
2354.610418,300.956481,-91.965655,-2.859944309035
2356.537360,299.099829,-92.481352,-2.881441240952
2358.482016,297.215216,-92.960857,-2.903530697659
2360.441101,295.306265,-93.401221,-2.926319606317
2362.411442,293.376597,-93.799496,-2.949915864027
2364.389996,291.429830,-94.152730,-2.974429342091
2366.373863,289.469587,-94.457977,-2.999972676938
2368.360308,287.499488,-94.712286,-3.026661836404
2370.346780,285.523153,-94.912708,-3.054616431284
2372.330932,283.544203,-95.056294,-3.083959722408
2374.310651,281.566258,-95.140095,-3.114818252490
2376.284082,279.592940,-95.161161,-3.147321009991
2378.249660,277.627868,-95.116544,-3.181598010351
2380.206145,275.674664,-95.003294,-3.217778160557
2382.152656,273.736947,-94.818462,-3.255986260435
2384.088715,271.818340,-94.559099,-3.296338994755
2386.014285,269.922461,-94.222256,-3.338939793409
2387.929815,268.052932,-93.804983,-3.383872494055
2389.836285,266.213374,-93.304331,-3.431193845449
2391.735249,264.407406,-92.717352,-3.480925050446
2393.628875,262.638650,-92.041095,-3.533042768274
2395.519982,260.910726,-91.272612,-3.587470263362
2397.412066,259.227255,-90.408954,-3.644069666494
2399.333248,257.566241,-89.443568,2.591262694586
2401.242435,255.962661,-88.407455,2.544851316457
2403.143915,254.414254,-87.303796,2.500117894421
2405.041491,252.918756,-86.135773,2.457257275202
2406.938474,251.473904,-84.906567,2.416422021287
2408.837693,250.077435,-83.619359,2.377723943335
2410.741500,248.727085,-82.277331,2.341237378199
2412.651795,247.420593,-80.883665,2.307003636482
2414.570046,246.155695,-79.441541,2.275036079176
2416.497317,244.930127,-77.954143,2.245325370803
2418.434294,243.741627,-76.424650,2.217844567771
2420.381320,242.587932,-74.856244,2.192553812553
2422.338420,241.466778,-73.252107,2.169404502672
2424.305333,240.375903,-71.615421,2.148342881270
2426.281544,239.313044,-69.949367,2.129313052264
2428.266303,238.275937,-68.257126,2.112259459670
2430.258661,237.262320,-66.541880,2.097128891533
2432.257487,236.269929,-64.806810,2.083872077992
2434.261497,235.296502,-63.055098,2.072444954059
2436.269272,234.339775,-61.289925,2.062809653714
2438.279282,233.397486,-59.514473,2.054935295081
2440.289903,232.467371,-57.731923,2.048798608264
2442.299440,231.547167,-55.945457,2.044384448921
2444.306140,230.634611,-54.158256,2.041686232214
2446.308215,229.727440,-52.373502,2.040706313726
2448.303858,228.823392,-50.594376,2.041456336073
2450.291261,227.920203,-48.824060,2.043957552252
2452.268632,227.015610,-47.065735,2.048241128651
2454.234215,226.107350,-45.322583,2.054348421911
2456.186310,225.193159,-43.597784,2.062331213701
2458.123290,224.270776,-41.894522,2.072251875442
2460.060843,223.339518,-40.195443,2.072103840700
2461.998396,222.408499,-38.496233,2.071970022332
2463.935949,221.477695,-36.796905,2.071850420343
2465.873501,220.547082,-35.097473,2.071745034735
2467.811054,219.616637,-33.397949,2.071653865508
2469.748607,218.686334,-31.698346,2.071576912660
2471.686160,217.756150,-29.998679,2.071514176190
2473.623713,216.826061,-28.298960,2.071465656096
2475.561266,215.896041,-26.599202,2.071431352376
2477.498819,214.966069,-24.899419,2.071411265029
2479.436372,214.036118,-23.199624,2.071405394055
2481.373925,213.106165,-21.499831,2.071413739454
2483.311478,212.176186,-19.800051,2.071436301227
2483.923005,211.882661,-19.263573,2.071436301227
2484.534532,211.589136,-18.727096,2.071436301227
