s_m,x_m,y_m,heading_rad
349.775285,-28.134111,-38.757512,-2.198453943427
351.763843,-29.301596,-40.367277,-2.198082863183
353.752383,-30.468460,-41.977469,-2.197695981628
355.740905,-31.634678,-43.588107,-2.197293298022
357.729408,-32.800224,-45.199209,-2.196874811620
359.717893,-33.965072,-46.810792,-2.196440521677
361.706358,-35.129195,-48.422875,-2.195990427447
363.694804,-36.292569,-50.035475,-2.195524528188
365.683230,-37.455167,-51.648609,-2.195042823167
367.671636,-38.616963,-53.262297,-2.194545311662
369.660022,-39.777932,-54.876555,-2.194031992964
371.648388,-40.938047,-56.491402,-2.193502866385
373.636733,-42.097284,-58.106856,-2.192957931259
375.625059,-43.255615,-59.722933,-2.192397186943
377.613364,-44.413016,-61.339652,-2.191820632829
379.601649,-45.569459,-62.957032,-2.191228268341
381.589914,-46.724920,-64.575089,-2.190620092942
383.578160,-47.879373,-66.193841,-2.189996106140
385.566386,-49.032791,-67.813307,-2.189356307488
387.554593,-50.185149,-69.433505,-2.188700696594
389.542782,-51.336421,-71.054451,-2.188029273124
391.530952,-52.486581,-72.676164,-2.187342036803
393.519105,-53.635603,-74.298662,-2.186638987427
395.507241,-54.783462,-75.921962,-2.185920124863
397.495360,-55.930131,-77.546083,-2.185185449055
399.483463,-57.075584,-79.171042,-2.184434960031
401.471552,-58.219797,-80.796857,-2.183668657909
403.459627,-59.362742,-82.423546,-2.182886542899
405.447688,-60.504394,-84.051127,-2.182088615312
407.435738,-61.644727,-85.679617,-2.181274875565
409.423777,-62.783716,-87.309035,-2.180445324188
411.411805,-63.921334,-88.939398,-2.179599961827
413.399826,-65.057556,-90.570724,-2.178738789254
415.387839,-66.192355,-92.203031,-2.177861807371
417.375846,-67.325707,-93.836337,-2.176969017217
419.363849,-68.457584,-95.470659,-2.176060419974
421.351849,-69.587961,-97.106016,-2.175136016975
423.339849,-70.716813,-98.742426,-2.174195809710
425.327849,-71.844113,-100.379905,-2.173239799834
427.315851,-72.969835,-102.018472,-2.172267989171
429.303858,-74.093955,-103.658145,-2.171280379724
