x_m,y_m
534.9218107217605,-64.27097616374408
536.1321048508822,-65.83933302775188
537.304715968304,-67.44024729928364
538.440014525425,-69.07223366606942
539.5383709736442,-70.73380681583919
540.6001557643607,-72.423481436323
541.6257393489735,-74.1397722152509
542.6154921788816,-75.88119384035292
543.5697847054839,-77.64626099935901
544.4889873801798,-79.43348837999929
545.3734706543679,-81.24139067000375
546.2236049794475,-83.0684825571024
547.0397608068176,-84.91327872902527
547.822308587877,-86.77429387350242
548.5716187740252,-88.65004267826382
549.2880618166608,-90.53903983103955
549.972008167183,-92.43980001955961
550.6238282769907,-94.35083793155403
551.2438925974833,-96.27066825475283
551.8325715800593,-98.19780567688606
552.3902356761181,-100.13076488568372
552.9172553370586,-102.06806056887584
553.4140010142798,-104.00820741419246
553.8808431591809,-105.9497201093636
554.3181522231606,-107.8911133421193
554.7262986576184,-109.83090180018955
555.106629787192,-111.77407057705439
555.4574470509627,-113.73661567126278
555.7746816899586,-115.70245470630957
556.0596388806902,-117.6714661940986
556.3136237996675,-119.64352864653367
556.5379416234009,-121.61852057551867
556.7338975284003,-123.59632049295747
556.9027966911765,-125.57680691075389
557.0459442882391,-127.55985834081179
557.1646454960987,-129.54535329503503
557.2602054912652,-131.53317028532737
557.3339294502492,-133.5231878235928
557.3871225495607,-135.5152844217351
557.4210899657098,-137.5093385916581
557.437136875207,-139.5052288452657
557.4365684545622,-141.5028336944617
557.4206898802861,-143.50203165114996
557.3908063288884,-145.5027012272344
557.3482229768796,-147.50472093461877
557.2942450007697,-149.507969285207
557.2301775770692,-151.51232479090282
557.1573258822882,-153.51766596361026
557.0769950929368,-155.523871315233
556.9904903855254,-157.53081935767503
556.8991169365642,-159.53838860284012
556.8041799225633,-161.5464575626321
556.706984520033,-163.55490474895487
556.6088359054834,-165.56360867371222
556.5110392554247,-167.57244784880808
556.4148997463675,-169.58130078614627
556.3217225548215,-171.59004599763063
556.2328128572973,-173.598561995165
556.149475830305,-175.60672729065325
556.0730166503547,-177.6144203959992
556.0047404939568,-179.62151982310672
555.9459525376213,-181.6279040838797
555.8979579578586,-183.6334516902219
555.8620619311789,-185.63804115403727
555.8395696340924,-187.64155098722958
555.8317862431093,-189.6438597017027
555.8400169347398,-191.64484580936053
555.865566885494,-193.64438782210684
555.9097412718824,-195.64236425184555
555.9738452704149,-197.63865361048045
556.0591840576021,-199.6331344099154
556.167062809954,-201.62568516205434
556.2987867039807,-203.61618437880102
556.4556609161925,-205.6045105720593
556.6389906230999,-207.59054225373305
556.8500810012126,-209.57415793572613
557.0883650317408,-211.54841826537876
557.3192767821394,-213.512692489875
557.5358050511819,-215.50717454998687
557.7445927515964,-217.52618581723442
557.9522827961118,-219.56404766313779
558.1655180974566,-221.61508145921695
558.390941568359,-223.67360857699205
558.6351961215481,-225.7339503879832
558.9049246697521,-227.79042826371042
559.2067701256994,-229.83736357569381
559.5473754021191,-231.86907769545346
559.9333834117392,-233.87989199450942
560.3714370672884,-235.8641278443818
560.8681792814954,-237.81610661659067
561.4302529670886,-239.73014968265613
562.0643010367966,-241.6005784140982
562.7769664033478,-243.42171418243706
563.574891979471,-245.18787835919267
564.4647206778944,-246.89339231588522
565.453095411347,-248.53257742403468
566.5466590925571,-250.09975505516124
567.7520546342533,-251.5892465807849
569.0759249491639,-252.99537337242577
570.5282033997735,-254.29842637898645
572.095484542707,-255.41386623822618
573.7617886695474,-256.3464829215686
575.5163575902609,-257.11673854826387
577.3484331148136,-257.7450952375621
579.247257053172,-258.2520151087135
581.2020712153025,-258.65796028096827
583.202117411171,-258.9833928735764
585.2366374507441,-259.24877500578816
587.2948731439881,-259.47456879685365
589.3660663008691,-259.68123636602303
591.4394587313536,-259.88923983254654
593.5042922454077,-260.11904131567417
595.5498086529977,-260.3911029346562
597.56524976409,-260.7258868087428
599.539857388651,-261.143855057184
