s_m,x_m,y_m
1092.8567091654406,-94.89233672053834,-462.0582085591585
1094.8048000494634,-94.97952680647678,-460.112069822756
1096.757776640357,-95.19394522251511,-458.17089947797905
1098.7254064039614,-95.54714876796592,-456.2352305646307
1098.876040277594,-95.5800237705214,-456.08822785005526
1100.8721111594673,-95.17310157637053,-458.0423806827094
1102.8681944030036,-94.82930252905311,-460.00863359883937
1104.8659013617728,-94.53995376861133,-461.9852747873068
1106.8661046425902,-94.29638243508745,-463.9705924369735
1108.8690567856788,-94.08991566852373,-465.9628747367011
1110.874510129084,-93.91188060896236,-467.9604098753512
1112.8818360077894,-93.75360439644562,-469.9614860417857
1114.8901424923765,-93.60641417101576,-471.96439142486605
1116.8983906592612,-93.46163707271498,-473.9674142134541
1118.905509912436,-93.31060024158555,-475.96884259641143
1120.9105131644753,-93.1446308176697,-477.9669647625999
1122.9126127473867,-92.95505594100968,-479.96006890088097
1124.9113377645647,-92.73320275164771,-481.9464432001165
1126.9066532025047,-92.47039838962606,-483.92437584916814
1128.8990804743112,-92.15796999498694,-485.8921550368976
1130.8898181472662,-91.7872447077726,-487.8480689521664
1132.8808604158987,-91.3495496680253,-489.7904057838365
1134.7891019523372,-90.86,-491.6347828830017
1136.7881091345607,-91.42728519681954,-489.7179581074809
1138.7875613008675,-92.02418018114487,-487.809679998023
1140.7877402758497,-92.64620578207747,-485.90868023901584
1142.7887449837363,-93.28888282871887,-484.01369051484727
1144.790524179493,-93.94773215017057,-482.12344250990515
1146.7929091425879,-94.61827457553404,-480.2366679085774
1148.7956462526142,-95.29603093391083,-478.3520983952518
1150.798429433039,-95.97652205440241,-476.4684656543163
1152.8009324973652,-96.65526876611031,-474.58450137015865
1154.8028414614407,-97.32779189813601,-472.6989372271669
1156.8038868969172,-97.98961227958104,-470.8105049097287
1158.8038763941438,-98.63625073954688,-468.91793610223203
1160.802727177906,-99.26322810713502,-467.0199624890647
1162.80049887592,-99.86606521144701,-465.1153157546147
1164.7974263773249,-100.44028288158432,-463.20272758326973
1166.7939526362802,-100.98140194664846,-461.2809296594177
1168.7907611746657,-101.48494323574093,-459.3486536674465
1170.665510111047,-101.91926280870416,-457.5249075000745
1172.655490297119,-102.35358810941055,-455.58290269211824
1174.6469013994144,-102.7771542896888,-453.6370584359481
1176.6396698876445,-103.18987961176927,-451.68749847118784
1178.633723023078,-103.5916823378824,-449.73434653746125
1180.6289888815572,-103.98248073025862,-447.7777263743919
1182.6253963767344,-104.3621930511283,-445.8177617216036
1184.6228752835368,-104.73073756272184,-443.85457631872004
1186.6213562618702,-105.08803252726969,-441.88829390536495
1188.6207708805673,-105.43399620700222,-439.9190382211621
1190.6210516415886,-105.76854686414985,-437.94693300573516
1192.622132004485,-106.091602760943,-435.9721019987079
1194.6239464111263,-106.40308215961205,-433.99466893970396
1196.6264303107062,-106.70290332238743,-432.01475756834714
1198.6295201850262,-106.99098451149953,-430.0324916242611
1200.63315357407,-107.26724398917878,-428.0479948470696
1202.6372691018694,-107.53160001765555,-426.0613909763964
1204.6418065026705,-107.78397085916029,-424.0728037518652
1206.6467066474067,-108.02427477592337,-422.08235691309966
1208.65191157048,-108.25243003017523,-420.09017419972355
1210.657364496859,-108.46835488414628,-418.09637935136055
1212.6630098694955,-108.67196760006688,-416.1010961076345
1214.668793377068,-108.86318644016748,-414.1044482081689
1216.6746619820487,-109.04192966667846,-412.1065593925877
1218.680563949106,-109.20811554183025,-410.1075534005145
1220.6864488738372,-109.36166232785324,-408.1075539715731
1222.6922677118403,-109.50248828697787,-406.1066848453871
1224.6979728081221,-109.6305116814345,-404.1050697615804
1226.7035179268482,-109.74565077345356,-402.10283245977655
1228.708858281431,-109.84782382526548,-400.1000966795994
1230.7139505649611,-109.9369490991006,-398.09698616067254
1232.7187529809767,-110.01294485718941,-396.09362464261983
1234.723225274575,-110.07572936176227,-394.09013586506484
1236.7273287638595,-110.12522087504959,-392.0866435676315
1238.7310263717245,-110.16133765928178,-390.08327148994334
1240.734282657971,-110.18399797668927,-388.0801433716241
1242.737063851752,-110.19312008950241,-386.0773829522976
1244.7393378843421,-110.18862225995167,-384.0751139715876
1246.741074422225,-110.17042275026743,-382.0734601691176
1248.742244900494,-110.1384398226801,-380.07254528451153
1250.7428225565573,-110.09259173942009,-378.07249305739305
1252.7427824641406,-110.0327967627178,-376.0734272273858
1254.7421015675766,-109.95897315480362,-374.07547153411366
1256.7407587163718,-109.871039177908,-372.0787497172003
1258.7387347000408,-109.76891309426132,-370.0833855162693
1260.736012283192,-109.652513166094,-368.08950267094457
1262.7325762408548,-109.5217576556364,-366.0972249208497
1264.7284133940318,-109.37656482511902,-364.10667600560856
1266.7235126454593,-109.21685293677218,-362.11797966484465
1268.7178650155602,-109.04254025282634,-360.1312596381819
1270.7114636785693,-108.85354503551187,-358.1466396652439
1272.704303998812,-108.64978554705922,-356.16424348565454
1274.6963835671143,-108.43118004969875,-354.18419483903733
1276.6877022373203,-108.1976468056609,-352.2066174650161
1278.6782621628965,-107.94910407717606,-350.23163510321456
1280.6680678335908,-107.68547012647464,-348.2593714932564
1282.6644129399629,-107.41146889501688,-346.281919317123
1284.664069578213,-107.14147338399694,-344.3005740430915
1286.664602094712,-106.87524283492526,-342.3178356225449
1288.6658685230504,-106.61149856358824,-340.334024573949
1290.6677217734166,-106.3489618857723,-338.34946141576955
1292.6700122105956,-106.08635411726382,-336.3644666664723
1294.6725902263202,-105.82239657384923,-334.37936084452286
1296.6753088088333,-105.55581057131494,-332.3944644683872
1298.6780261125148,-105.28531742544733,-330.41009805653084
1300.6806080302952,-105.00963845203282,-328.42658212741964
1302.6829307713633,-104.72749496685783,-326.4442371995193
1304.6848834463233,-104.43760828570875,-324.46338379129554
1306.6863706615047,-104.13869972437199,-322.4843424212141
1308.6873151235598,-103.82949059863395,-320.5074336077407
1310.6876602547857,-103.50870222428105,-318.53297786934115
1312.6873728187948,-103.17505591709968,-316.5612957244811
1314.6864455552104,-102.82727299287627,-314.5927076916264
1316.684899820994,-102.4640747673972,-312.6275342892426
1318.682788234801,-102.0841825564489,-310.6660960357956
1320.6801973194379,-101.68631767581775,-308.70871344975103
1322.6772501360242,-101.26920144129016,-306.7557070495748
1324.674108901903,-100.83155516865257,-304.8073973537324
1326.6709775826578,-100.37210017369135,-302.86410488068975
1328.6681044468457,-99.88955777219293,-300.92615014891254
1330.665784570238,-99.38264927994369,-298.9938536768665
1332.5778861280187,-98.85384966964816,-297.15632725816687
1334.4679230802815,-98.22867236625935,-295.3726812674372
1336.381275084304,-97.49572394854722,-293.60528133865193
1338.318248489742,-96.65970782407375,-291.8580140399839
1340.2785165304954,-95.72532740040084,-290.13476593960604
1342.2612052542108,-94.69728608509044,-288.43942360569133
1344.264972934839,-93.58028728570451,-286.7758736064125
1346.2880826151527,-92.37903440980496,-285.1480025099426
1348.3284679906296,-91.09823086495373,-283.5596968844545
1350.3837931988799,-89.7425800587128,-282.01484329812115
1352.4515072809104,-88.31678539864409,-280.51732831911534
1354.5288941823055,-86.82555029230952,-279.07103851561
1356.613119202099,-85.27357814727104,-277.6798604557781
1358.701272802094,-83.6655723710906,-276.34768070779256
1360.7904126782025,-82.00623637133013,-275.0783858398262
1362.8776049798184,-80.30027355555158,-273.87586242005193
1364.9599655500137,-78.5523873313169,-272.7439970166427
1367.0347020511176,-76.767281106188,-271.6866761977714
1369.0991578362355,-74.94965828772685,-270.70778653161096
1371.1508584232538,-73.10422228349535,-269.8112145863343
1373.187561415671,-71.23567650105548,-269.0008469301142
1375.2073106811001,-69.34872434796915,-268.2805701311237
1377.2084955241326,-67.44806923179834,-267.6542707575356
1379.1899154483206,-65.53841456010495,-267.1258353775229
1381.1508508562806,-63.62446374045095,-266.6991505592584
1383.091139642624,-61.71092018039825,-266.3781028709151
1385.0112590412848,-59.802487287508825,-266.1665788806659
1386.9124112496893,-57.90386846934459,-266.06846515668366
1388.7966102401308,-56.01976713346748,-266.0876482671412
1390.666765804775,-54.15488668743945,-266.22801478021165
1392.6576714223816,-52.17752635905121,-266.4598580676584
1394.6549418072293,-50.1962229479727,-266.7119012850617
1396.6516177688186,-48.21796367904851,-266.98246580694905
1398.6478871800657,-46.242631107143204,-267.2708280663576
1400.643918156975,-44.27010778712136,-267.5762644963244
1402.6398598108453,-42.30027627384754,-267.8980515298866
1404.6358430160672,-40.33301912218632,-268.23546560008117
1406.6319811909125,-38.368218887002286,-268.58778313994526
1408.6283710889613,-36.40575812315999,-268.9542805825158
1410.6250935990222,-34.445519385524,-269.33423436082995
1412.6222145516379,-32.487385228958914,-269.7269209079248
1414.6197855304783,-30.53123820832928,-270.1316166568374
1416.6178446871418,-28.576960878499683,-270.5475980406047
1418.616417558079,-26.624435794334687,-270.974141492264
1420.6155178825575,-24.67354551069887,-271.4105234448522
1422.615148420755,-22.724172582456795,-271.85602033140634
1424.6153017712534,-20.776199564473036,-272.3099085849636
1426.6159611873486,-18.829509011612167,-272.77146463856093
1428.6171013917512,-16.88398347873876,-273.2399649252355
1430.6186893893791,-14.93950552071738,-273.71468587802434
1432.6206852780656,-12.995957692412617,-274.19490392996454
1434.6230430571186,-11.053222548689018,-274.67989551409306
1436.6257114337607,-9.111182644411176,-275.1689370634471
1438.6286346275651,-7.169720534443635,-275.6613050110637
1440.6317531730788,-5.228718773651005,-276.1562757899798
1442.6350047208816,-3.288059916897826,-276.6531258332327
1444.6383248373845,-1.3476265190486933,-277.15113157385923
1446.641647803706,0.5926988650318471,-277.6495694448966
1448.6449074139982,2.533033680479221,-278.14771587938185
1450.648037773606,4.473495372428825,-278.644847310352
1452.6509740974566,6.4142013860161065,-279.14024017084415
1454.6536535090652,8.35526916637652,-279.6331708938954
1456.6560158405323,10.296816158645466,-280.12291591254274
1458.6580044338818,12.238959807958361,-280.6087516598233
1460.6595669440514,14.181817559450657,-281.0899545687742
1462.6606561437977,16.125506858257758,-281.56580107243235
1464.6612307307228,18.070145149515138,-282.03556760383486
1466.661256136555,20.015849878358186,-282.4985305960189
1468.6607053387347,21.962738489922355,-282.9539664820214
1470.6595596742627,23.91092842934304,-283.4011516948796
1472.6590927033428,25.861284912816462,-283.8418805477532
1474.6588178787965,27.81265817142709,-284.27896541699835
1476.6586470015122,29.764909504958617,-284.7125911205562
1478.6585802023708,31.71799150118965,-285.1429439105956
1480.6586166387947,33.6718567478988,-285.570210039285
1482.6587545503505,35.62645783286466,-285.9945757587931
1484.6589913143328,37.58174734386584,-286.4162273212888
1486.6593235013224,39.53767786868094,-286.8353509789406
1488.6597469307212,41.494201995088574,-287.25213298391725
1490.6602567262576,43.451272310867324,-287.6667595883875
1492.6608473714648,45.40884140379582,-288.0794170445199
1494.6615127651303,47.366861861652644,-288.49029160448333
1496.6622462767173,49.3252862722164,-288.8995695204464
1498.6630408017584,51.284067223265716,-289.30743704457774
1500.663888817225,53.243157302579164,-289.7140804290461
1502.664782436871,55.20250909793536,-290.1196859260201
1504.6657134665584,57.16207519711292,-290.52443978766854
1506.6666734595597,59.12180818789044,-290.9285282661601
1508.6676537718488,61.08166065804651,-291.3321376136634
1510.668645617378,63.041585195359744,-291.73545408234713
1512.6696401233448,65.00153438760876,-292.13866392438007
1514.6706283854558,66.96146082257214,-292.54195339193086
1516.671601523186,68.92131708802849,-292.94550873716815
1518.6725507350427,70.88105577175642,-293.3495162122607
1520.6734673538333,72.84062946153453,-293.7541620693772
1522.6743429019423,74.79999074514143,-294.1596325606863
1524.6751691466216,76.75909221035572,-294.56611393835664
1526.6759381552965,78.717886444956,-294.97379245455704
1528.6766423508907,80.67632603672087,-295.38285436145617
1530.6772745671717,82.63436357342894,-295.7934859112226
1532.6778281041222,84.59195164285883,-296.2058733560251
1534.678296783336,86.54904283278911,-296.62020294803244
1536.6786750034428,88.50558973099841,-297.0366609394132
1538.67895779556,90.46154492526531,-297.45543358233607
1540.6791408787758,92.41686100336842,-297.8767071289699
1542.6792207156589,94.37149055308637,-298.30066783148317
1544.6791945677987,96.32538616219776,-298.7275019420447
1546.6790605513715,98.27850041848114,-299.1573957128231
1548.67881769273,100.2307859097152,-299.59053539598705
1550.678465984016,102.18219522367845,-300.0271072437054
1552.678006438789,104.13268094814956,-300.4672975081467
1554.677441147669,106.0821956709071,-300.9112924414797
1556.6767733339832,108.03069197972968,-301.35927829587314
1558.6760074094148,109.97812246239593,-301.8114413234955
1560.6751490296413,111.92443970668441,-302.2679677765157
1562.6742051499566,113.86959630037376,-302.7290439071024
1564.6731840808632,115.81354483124255,-303.19485596742413
1566.6720955436253,117.75623788706945,-303.66559020964974
1568.6709507257688,119.69762805563298,-304.14143288594795
1570.6697623365133,121.63766792471178,-304.62257024848725
1572.668544662121,123.57631008208446,-305.1091885494365
1574.6673136211448,125.51350711552962,-305.6014740409643
1576.6660868195577,127.44921161282586,-306.0996129752395
1578.6648836057404,129.38337616175176,-306.6037916044306
1580.6637251253094,131.31595335008598,-307.1141961807064
1582.6626343757575,133.2468957656071,-307.63101295623557
1584.6616362608845,135.17615599609368,-308.1544281831868
1586.6607576449903,137.1036866293244,-308.68462811372876
1588.6600274068007,139.02944025307775,-309.22179900003016
1590.6594764930958,140.95336945513247,-309.7661270942597
1592.6055945215674,142.8177926080348,-310.3240712560388
1594.555552120976,144.66608270124894,-310.9454876790744
1596.5183005646122,146.50490101059066,-311.63187581870557
1598.4931186490023,148.3318854999095,-312.38156518252384
1600.4791808146913,150.14467413305513,-313.1928852781207
1602.4755711313312,151.9409048738771,-314.0641656130876
1604.4812965015915,153.718215686225,-314.99373569501614
1606.4952991633145,155.47424453394848,-315.97992503149777
1608.5164685768839,157.20662938089708,-317.021063130124
1610.5436527891932,158.9130081909205,-318.1154794984863
1612.5756693678204,160.5910189278682,-319.26150364417623
1614.611315999722,162.23829955558992,-320.4574650747853
1616.6493808484802,163.85248803793516,-321.701693297905
1618.6886527632407,165.43122233875354,-322.9925178211268
1620.7279314311752,166.97214042189472,-324.3282681520423
1622.7660375637258,168.4728802512082,-325.70727379824285
1624.8018232050326,169.9310797905437,-327.1278642673201
1626.8341822486943,171.3443770037507,-328.5883690668655
1628.8620612462032,172.71040985467891,-330.08711770447053
1630.8844705866807,174.02681630717785,-331.62243968772674
1632.90049612253,175.29123432509715,-333.1926645242255
1634.9093113087629,176.5013018722864,-334.79612172155856
1636.910189914376,177.65465691259524,-336.4311407873172
1638.9025193514562,178.74893740987324,-338.09605122909306
1640.8858146507366,179.78178132796995,-339.78918255447763
1642.8597330900768,180.75082663073505,-341.50886427106235
1644.8240894537153,181.6537112820181,-343.2534258864387
1646.7788718640516,182.48807324566874,-345.02119690819836
1648.7242580832672,183.2515504855365,-346.81050684393267
1650.6606321287334,183.94178096547105,-348.6196852012331
1652.6477755585086,184.5869254645899,-350.4991871527498
1654.6343347592847,185.18315384879713,-352.3941618681627
1656.6183452101554,185.73171710887885,-354.30082802112526
1658.601020999511,186.23495811145824,-356.21857455782396
1660.5834077376367,186.6952197231584,-358.1467904244455
1662.5663894815605,187.11484481060256,-360.08486456717645
1664.5506964532894,187.49617624041392,-362.03218593220333
1666.536913374613,187.8415568792155,-363.98814346571294
1668.5254882582424,188.15332959363056,-365.95212611389184
1670.5167415143183,188.43383725028227,-367.92352282292654
1672.5108752518454,188.68542271579375,-369.9017225390037
1674.50798267527,188.9104288567882,-371.88611420831
1676.50805749635,189.11119853988873,-373.87608677703196
1678.5110033000847,189.2900746317185,-375.87102919135623
1680.5166428203859,189.44939999890073,-377.8703303974695
1682.524727096213,189.59151750805856,-379.87337934155823
1684.5349444919877,189.7187700258151,-381.87956496980917
1686.5469295772948,189.8335004187936,-383.88827622840876
1688.5602718702758,189.93805155361713,-385.8989020635438
1690.5745244568639,190.0347662969089,-387.9108314214008
1692.5892125042442,190.12598751529208,-389.9234532481665
1694.6038416918002,190.21405807538977,-391.9361564900273
1696.6179065864694,190.3013208438252,-393.9483300931699
1698.6308989919576,190.39011868722153,-395.959363003781
1700.6423163027603,190.48279447220185,-397.96864416804715
1702.6516698944254,190.5816910653894,-399.9755625321549
1704.6584935809776,190.68915133340727,-401.979507042291
1706.662352168878,190.8075181428787,-403.9798666446419
1708.6628501342316,190.93913436042678,-405.97603028539436
1710.6596404460765,191.0863428526747,-407.96738691073494
1712.6523990822336,191.24966976060276,-409.95344111521297
1714.645502828284,191.41911601725258,-411.93932895409694
1716.6405035674734,191.59249793518237,-413.92678125790223
1718.6373204758297,191.76948373014244,-415.9157392247481
1720.6358710219606,191.949741617883,-417.90614405275346
1722.6360711331874,192.13293981415433,-419.8979369400373
1724.6378353603186,192.31874653470658,-421.8910590847188
1726.6410770411624,192.5068299952901,-423.88545168491686
1728.6457084628819,192.69685841165506,-425.88105593875054
1730.651641023296,192.88849999955175,-427.87781304433884
1732.6587853912308,193.08142297473037,-429.87566419980084
1734.6670516660306,193.27529555294117,-431.8745506032555
1736.6763495363323,193.4697859499344,-433.874413452822
1738.6865884382137,193.66456238146029,-435.87519394661916
1740.697677712823,193.85929306326906,-437.8768332827662
1742.7095267635964,194.05364621111102,-439.879272659382
1744.7220452131714,194.24729004073635,-441.8824532745857
1746.7351430601032,194.43989276789526,-443.8863163264962
1748.748730835488,194.6311226083381,-445.8908030132327
1750.7627197595991,194.820647777815,-447.89585453291414
1752.7770218986357,195.00813649207626,-449.9014120836595
1754.7915503216877,195.19325696687216,-451.9074168635879
1756.8062192580126,195.3756774179528,-453.9138100708183
1758.8209442547216,195.55506606106857,-455.9205329034698
1760.8356423349653,195.73109111196962,-457.9275265596613
1762.8502321567125,195.90342078640623,-459.9347322375119
1764.8646341722038,196.07172330012864,-461.9420911351407
1766.8787707881643,196.23566686888705,-463.9495444506666
1768.8925665268546,196.39491970843176,-465.95703338220886
1770.9059481880283,196.54915003451296,-467.9644991278862
1772.9188450118695,196.6980260628809,-469.9718828858178
1774.9311888429681,196.84121600928586,-471.97912585412274
1776.942914295392,196.97838808947805,-473.9861692309199
1778.9539589189035,197.1092105192077,-475.9929542143285
1780.9642633663648,197.2333515142251,-477.99942200246744
1782.9737715623655,197.3504792902804,-480.0055137934558
1784.9824308730995,197.46026206312393,-482.01117078541256
1786.9901922775086,197.56236804850587,-484.0163341764568
1788.9970105397026,197.6564654621765,-486.0209451647075
1791.0028443826518,197.74222251988604,-488.0249449482837
1793.007656663142,197.8193074373847,-490.02827472530447
1795.0114145479643,197.8873884304228,-492.03087569388885
1797.0140896913078,197.94613371475054,-494.0326890521557
1799.0156584133017,197.99521150611812,-496.0336559982243
1801.0161018796452,198.03429002027585,-498.03371773021354
1803.0154062822485,198.06303747297395,-500.03281544624247
1805.0135630207897,198.0811220799626,-502.0308903444301
1807.0105688850801,198.08821205699212,-504.02788362289544
1809.0064262381104,198.08397561981272,-506.0237364797576
1811.001143199634,198.06808098417463,-508.0183901131355
1812.9947338301258,198.0401963658281,-510.01178572114827
1814.9872183149337,197.9999899805234,-512.003864501915
1816.9786231484206,197.9471300440107,-513.9945676535544
1818.9689813178775,197.8812847720403,-515.9838363741859
1820.9583324869589,197.80212238036242,-517.9716118619283
1822.9467231783813,197.7093110847273,-519.9578353149006
1824.934206955592,197.60251910088516,-521.9424479312221
1826.9208446031007,197.4814146445863,-523.9253909090114
1828.9067043051427,197.3456659315809,-525.9066054463879
1830.8918618223122,197.19494117761923,-527.8860327414704
1832.8764006657934,197.02890859845152,-529.863613992378
1834.8604122687857,196.84723640982804,-531.8392903972299
1836.8439961546965,196.649592827499,-533.8130031541449
1838.827260101663,196.43564606721458,-535.784693461242
1840.8103203029311,196.20506434472517,-537.7543025166405
1842.7933015226088,195.95751587578087,-539.7217715184591
1844.7763372462882,195.69266887613202,-541.6870416648171
1846.7595698260175,195.41019156152876,-543.6500541538334
1848.7431506190828,195.10975214772142,-545.610750183627
1850.7272401200544,194.79101885046023,-547.569070952317
1852.7120080855348,194.45365988549537,-549.5249576580225
1854.697633651042,194.09734346857715,-551.4783514988623
1856.6843054394556,193.72173781545575,-553.4291936729556
1858.6722216604485,193.32651114188147,-555.3774253784214
1860.6615902003375,192.9113316636045,-557.3229878133789
1862.656144450806,192.47666320945712,-559.269602822319
1864.6558971356549,192.03514670806106,-561.2200063650647
1866.6556012505005,191.59078795695444,-563.1697145091841
1868.6552616912047,191.14362960021526,-565.1187376701844
1870.6548831641326,190.69371428192156,-567.0670862635728
1872.6544701889943,190.2410846461514,-569.0147707048565
1874.6540271016927,189.78578333698272,-570.9618014095423
1876.653558057174,189.3278529984936,-572.9081887931376
1878.6530670322825,188.867336274762,-574.8539432711494
1880.6525578286203,188.40427580986605,-576.7990752590848
1882.6520340754091,187.93871424788367,-578.743595172451
1884.651499232357,187.4706942328929,-580.6875134267552
1886.6509565925264,187.00025840897175,-582.6308404375043
1888.6504092852063,186.5274494201983,-584.5735866202054
1890.6498602787872,186.05230991065054,-586.5157623903659
1892.6493123836374,185.57488252440643,-588.4573781634926
1894.6487682549832,185.09520990554407,-590.3984443550928
1896.6482303957898,184.61333469814147,-592.3389713806737
1898.6477011596444,184.12929954627663,-594.2789696557421
1900.6471827536423,183.64314709402754,-596.2184495958055
1902.6466772412723,183.15491998547228,-598.1574216163708
1904.6461865453064,182.66466086468884,-600.0958961329451
1906.6457124506885,182.17241237575524,-602.0338835610356
1908.6452566074252,181.6782171627495,-603.9713943161494
1910.644820533477,181.18211786974965,-605.9084388137935
1912.6444056176526,180.6841571408337,-607.8450274694752
1914.6440131225004,180.18437762007966,-609.7811706987014
1916.643644187204,179.6828219515656,-611.7168789169796
1918.6432998304763,179.17953277936945,-613.6521625398165
1920.6429809534548,178.67455274756932,-615.5870319827194
1922.642688342597,178.1679245002432,-617.5214976611954
1924.6424226725771,177.65969068146913,-619.4555699907517
1926.6421845091809,177.14989393532505,-621.3892593868952
1928.641974312203,176.63857690588907,-623.3225762651332
1930.6417924383427,176.12578223723915,-625.2555310409728
1932.6416391441005,175.61155257345337,-627.1881341299212
1934.6415145886738,175.09593055860967,-629.1203959474852
1936.6414188368542,174.57895883678617,-631.0523269091723
1938.6413518619224,174.06068005206077,-632.9839374304893
1940.641313548545,173.54113684851163,-634.9152379269434
1942.6413036956692,173.02037187021665,-636.846238814042
1944.6413220194186,172.4984277612539,-638.7769505072919
1946.6413681559877,171.9753471657014,-640.7073834222002
1948.6414416645375,171.45117272763719,-642.6375479742742
1950.6415420300893,170.92594709113925,-644.567454579021
1952.641668666418,170.3997129002856,-646.4971136519475
1954.6418209189467,169.87251279915432,-648.4265356085612
1956.6419980676392,169.34438943182337,-650.3557308643688
1958.6421993298932,168.81538544237077,-652.2847098348777
1960.642423863432,168.28554347487457,-654.213482935595
1962.642670769197,167.7549061734128,-656.1420605820276
1964.6429390942387,167.22351618206343,-658.0704531896829
1966.6432278346083,166.69141614490454,-659.9986711740677
1968.643535938248,166.15864870601408,-661.9267249506894
1970.6438623078816,165.62525650947012,-663.8546249350551
1972.6442058039033,165.09128219935067,-665.7823815426716
1974.6445652472694,164.55676841973374,-667.7100051890465
1976.644939422385,164.0217578146974,-669.6375062896865
1978.645327079995,163.4862930283196,-671.564895260099
1980.6457269400707,162.95041670467842,-673.4921825157908
1982.6461376947002,162.4141714878518,-675.4193784722694
1984.6465580109739,161.87760002191786,-677.3464935450417
1986.6469865338743,161.34074495095456,-679.2735381496148
1988.6474218891624,160.80364891903992,-681.2005227014959
1990.6478626862656,160.26635457025196,-683.127457616192
1992.6483075211643,159.7289045486687,-685.0543533092103
1994.6487549792791,159.19134149836822,-686.9812201960581
1996.6492036383584,158.65370806342847,-688.9080686922422
1998.649652071364,158.1160468879275,-690.8349092132698
2000.6500988493594,157.5784006159433,-692.7617521746482
2002.650542544395,157.04081189155394,-694.6886079918843
2004.6509817323958,156.5033233588374,-696.6154870804853
2006.6514149960487,155.9659776618717,-698.5423998559584
2008.6518409276885,155.4288174447349,-700.4693567338106
2010.6522581321851,154.89188535150498,-702.396368129549
2012.6526652298314,154.35522402625998,-704.3234444586809
2014.65306085923,153.8188761130779,-706.250596136713
2016.6534436801812,153.28288425603677,-708.177833579153
2018.6538123765704,152.7472910992146,-710.1051672015077
2020.654165659256,152.2121392866895,-712.0326074192842
2022.6545022689584,151.67747146253936,-713.9601646479896
2024.654820979148,151.14333027084226,-715.887849303131
2026.6551205989351,150.6097583556762,-717.8156718002158
2028.6553999759574,150.07679836111922,-719.7436425547507
2030.6556579992712,149.54449293124935,-721.6717719822433
2032.655893602241,149.0128847101446,-723.6000704982002
2034.6561057654296,148.482016341883,-725.5285485181288
2036.65629351949,147.9519304705425,-727.4572164575362
2038.6564559480548,147.42266974020123,-729.3860847319296
2040.6565921906297,146.89427679493713,-731.3151637568159
2042.6567014454843,146.36679427882825,-733.2444639477022
2044.6567829725454,145.8402648359526,-735.173995720096
2046.6568360962901,145.3147311103882,-737.1037694895041
2048.6568602086386,144.7902357462131,-739.0337956714336
2050.656854771848,144.2668213875053,-740.9640846813917
2052.656819321407,143.7445306783428,-742.8946469348855
2054.6567534689307,143.22340626280368,-744.8254928474221
2056.6566569050547,142.70349078496585,-746.7566328345088
2058.656529402331,142.18482688890745,-748.6880773116525
2060.6563708181247,141.66745721870643,-750.6198366943603
2062.6444940766405,141.15580282102593,-752.5409936032008
2064.606496732057,140.68640060928894,-754.4460174832293
2066.584878440796,140.26287889999486,-756.3785348951116
2068.5774899519683,139.8866000805298,-758.3352962204854
2070.582206202395,139.5589265382798,-760.3130518409891
2072.5969374477204,139.28122066063094,-762.3085521382607
2074.61964042747,139.05484483496926,-764.318547493938
2076.6483297267373,138.8811614486808,-766.3397882896595
2078.681089486686,138.76153288915168,-768.3690249070629
2080.7160856075357,138.6973215437679,-770.4030077277863
2082.751578580201,138.6898897999156,-772.4384871334679
2084.7859370752194,138.74060004498077,-774.4722135057457
2086.8176524088553,138.8508146663495,-776.5009372262576
2088.8453539949205,139.0218960514078,-778.5214086766417
2090.867825875291,139.25520658754184,-780.5303782385364
2092.8840244004764,139.55210866213758,-782.5245962935793
2094.8930971017,139.91396466258112,-784.5008132234087
2096.8944027554157,140.34213697625853,-786.4557794096626
2098.887532587422,140.8379879905559,-788.386245233979
2100.8723324942935,141.4028800928592,-790.2889610779961
2102.8489260726924,142.03817567055455,-792.1606773233518
2104.817738141127,142.74523711102805,-793.9981443516842
2106.7795183145913,143.52542680166567,-795.7981125446314
2108.7353640534425,144.38010712985354,-797.5573322838316
2110.686742460757,145.31064048297773,-799.2725539509223
2112.618089672893,146.30918192487985,-800.9257378616319
2114.5094967327855,147.3630577411306,-802.4963321536545
2116.391868006271,148.48424732802434,-804.0083690320026
2118.268613250805,149.67050676714018,-805.4626596687011
2120.142864261121,150.91959214005718,-806.8600152357754
2122.0174658345686,152.2292595283544,-808.2012469052505
2123.894971237484,153.5972650136109,-809.4871658491517
2125.7776418517133,155.02136467740578,-810.7185832395039
2127.6674505417445,156.49931460131813,-811.8963102483326
2129.5660881957797,158.02887086692695,-813.0211580476627
2131.474972855354,159.6077895558114,-814.0939378095194
2133.3952608502414,161.23382674955047,-815.1154607059281
2135.3278593888103,162.90473852972326,-816.0865379089136
2137.273440108592,164.61828097790885,-817.0079805905012
2139.2324531585155,166.3722101756863,-817.8805999227162
2141.2051414554335,168.16428220463467,-818.7052070775836
2143.19155482758,169.99225314633304,-819.4826132271286
2145.1915638226374,171.8538790823605,-820.2136295433763
2147.204873015836,173.74691609429613,-820.899067198352
2149.231033702998,175.6691202637189,-821.5397373640808
2151.269455904487,177.618247672208,-822.1364512125878
2153.319419639108,179.5920544013425,-822.6900199158982
2155.380085452944,181.58829653270135,-823.2012546460372
2157.4505042078326,183.6047301478637,-823.6709665750299
2159.529626148712,185.63911132840863,-824.0999668749015
2161.6163092793336,187.6891961559152,-824.489066717677
